stroke_id	 x	 y	 time	 is_writing
1.000000 	 50.980000 	 31.450000 	 0.000000 	 1.000000 
1.000000 	 50.760000 	 31.700000 	 10.000000 	 1.000000 
1.000000 	 50.520000 	 31.790000 	 20.000000 	 1.000000 
1.000000 	 50.210000 	 31.840000 	 30.000000 	 1.000000 
1.000000 	 49.770000 	 31.840000 	 40.000000 	 1.000000 
1.000000 	 49.230000 	 31.770000 	 50.000000 	 1.000000 
1.000000 	 48.560000 	 31.610000 	 60.000000 	 1.000000 
1.000000 	 47.770000 	 31.420000 	 70.000000 	 1.000000 
1.000000 	 46.890000 	 31.170000 	 80.000000 	 1.000000 
1.000000 	 46.110000 	 30.910000 	 90.000000 	 1.000000 
1.000000 	 45.500000 	 30.610000 	 100.000000 	 1.000000 
1.000000 	 45.010000 	 30.350000 	 110.000000 	 1.000000 
1.000000 	 44.660000 	 30.100000 	 120.000000 	 1.000000 
1.000000 	 44.540000 	 29.940000 	 130.000000 	 1.000000 
1.000000 	 44.540000 	 29.860000 	 140.000000 	 1.000000 
1.000000 	 44.650000 	 29.860000 	 150.000000 	 1.000000 
1.000000 	 44.920000 	 29.700000 	 160.000000 	 1.000000 
1.000000 	 45.310000 	 29.560000 	 170.000000 	 1.000000 
1.000000 	 46.020000 	 29.450000 	 180.000000 	 1.000000 
1.000000 	 46.930000 	 29.350000 	 190.000000 	 1.000000 
1.000000 	 47.970000 	 29.180000 	 200.000000 	 1.000000 
1.000000 	 48.810000 	 29.030000 	 210.000000 	 1.000000 
1.000000 	 49.410000 	 28.890000 	 220.000000 	 1.000000 
1.000000 	 49.840000 	 28.720000 	 230.000000 	 1.000000 
1.000000 	 50.020000 	 28.540000 	 240.000000 	 1.000000 
1.000000 	 50.020000 	 28.350000 	 250.000000 	 1.000000 
1.000000 	 49.890000 	 28.140000 	 260.000000 	 1.000000 
1.000000 	 49.550000 	 27.910000 	 270.000000 	 1.000000 
1.000000 	 48.990000 	 27.660000 	 280.000000 	 1.000000 
1.000000 	 48.280000 	 27.510000 	 290.000000 	 1.000000 
1.000000 	 47.440000 	 27.440000 	 300.000000 	 1.000000 
1.000000 	 46.650000 	 27.520000 	 310.000000 	 1.000000 
1.000000 	 45.890000 	 27.680000 	 320.000000 	 1.000000 
1.000000 	 45.460000 	 27.900000 	 330.000000 	 1.000000 
1.000000 	 45.300000 	 28.180000 	 340.000000 	 1.000000 
1.000000 	 45.300000 	 28.180000 	 350.000000 	 1.000000 
1.000000 	 45.580000 	 28.780000 	 360.000000 	 1.000000 
1.000000 	 45.980000 	 29.140000 	 370.000000 	 1.000000 
1.000000 	 46.470000 	 29.480000 	 380.000000 	 1.000000 
1.000000 	 47.020000 	 29.820000 	 390.000000 	 1.000000 
1.000000 	 47.730000 	 30.040000 	 400.000000 	 1.000000 
1.000000 	 48.540000 	 30.170000 	 410.000000 	 1.000000 
1.000000 	 49.600000 	 30.570000 	 420.000000 	 1.000000 
1.000000 	 50.800000 	 30.850000 	 430.000000 	 1.000000 
1.000000 	 52.080000 	 31.040000 	 440.000000 	 1.000000 
1.000000 	 53.220000 	 31.130000 	 450.000000 	 1.000000 
1.000000 	 54.390000 	 31.180000 	 460.000000 	 1.000000 
1.000000 	 55.140000 	 31.180000 	 470.000000 	 1.000000 
1.000000 	 55.590000 	 31.180000 	 480.000000 	 1.000000 
1.000000 	 56.060000 	 31.060000 	 490.000000 	 1.000000 
1.000000 	 56.060000 	 31.060000 	 500.000000 	 1.000000 
1.000000 	 56.260000 	 30.450000 	 510.000000 	 1.000000 
1.000000 	 55.870000 	 29.940000 	 520.000000 	 1.000000 
1.000000 	 55.500000 	 29.940000 	 530.000000 	 1.000000 
1.000000 	 55.220000 	 29.940000 	 540.000000 	 1.000000 
1.000000 	 54.760000 	 29.870000 	 550.000000 	 1.000000 
1.000000 	 54.180000 	 29.820000 	 560.000000 	 1.000000 
1.000000 	 53.590000 	 29.750000 	 570.000000 	 1.000000 
1.000000 	 53.020000 	 29.700000 	 580.000000 	 1.000000 
1.000000 	 52.770000 	 29.700000 	 590.000000 	 1.000000 
1.000000 	 52.710000 	 29.610000 	 600.000000 	 1.000000 
1.000000 	 52.710000 	 29.610000 	 610.000000 	 1.000000 
1.000000 	 52.710000 	 29.550000 	 620.000000 	 1.000000 
1.000000 	 52.660000 	 29.550000 	 630.000000 	 1.000000 
1.000000 	 52.560000 	 29.550000 	 640.000000 	 1.000000 
1.000000 	 52.380000 	 29.550000 	 650.000000 	 1.000000 
1.000000 	 52.140000 	 29.490000 	 660.000000 	 1.000000 
1.000000 	 51.940000 	 29.430000 	 670.000000 	 1.000000 
1.000000 	 51.770000 	 29.320000 	 680.000000 	 1.000000 
1.000000 	 51.650000 	 29.200000 	 690.000000 	 1.000000 
1.000000 	 51.650000 	 29.200000 	 700.000000 	 1.000000 
1.000000 	 51.650000 	 29.200000 	 710.000000 	 1.000000 
1.000000 	 51.470000 	 29.030000 	 720.000000 	 1.000000 
1.000000 	 51.470000 	 28.980000 	 730.000000 	 1.000000 
1.000000 	 51.470000 	 28.980000 	 740.000000 	 1.000000 
1.000000 	 51.530000 	 29.070000 	 750.000000 	 1.000000 
1.000000 	 51.530000 	 29.160000 	 760.000000 	 1.000000 
1.000000 	 51.630000 	 29.230000 	 770.000000 	 1.000000 
1.000000 	 51.720000 	 29.290000 	 780.000000 	 1.000000 
1.000000 	 51.720000 	 29.290000 	 790.000000 	 1.000000 
1.000000 	 51.720000 	 29.290000 	 800.000000 	 1.000000 
1.000000 	 51.790000 	 29.290000 	 810.000000 	 1.000000 
1.000000 	 51.790000 	 29.290000 	 820.000000 	 1.000000 
1.000000 	 51.840000 	 29.150000 	 830.000000 	 1.000000 
1.000000 	 51.840000 	 28.850000 	 840.000000 	 1.000000 
1.000000 	 51.940000 	 28.450000 	 850.000000 	 1.000000 
1.000000 	 52.240000 	 28.150000 	 860.000000 	 1.000000 
1.000000 	 52.680000 	 27.910000 	 870.000000 	 1.000000 
1.000000 	 53.130000 	 27.720000 	 880.000000 	 1.000000 
1.000000 	 53.570000 	 27.550000 	 890.000000 	 1.000000 
1.000000 	 53.990000 	 27.440000 	 900.000000 	 1.000000 
1.000000 	 54.330000 	 27.380000 	 910.000000 	 1.000000 
1.000000 	 54.540000 	 27.380000 	 920.000000 	 1.000000 
1.000000 	 54.660000 	 27.530000 	 930.000000 	 1.000000 
1.000000 	 54.660000 	 27.700000 	 940.000000 	 1.000000 
1.000000 	 54.590000 	 27.850000 	 950.000000 	 1.000000 
1.000000 	 54.590000 	 27.850000 	 960.000000 	 1.000000 
1.000000 	 54.350000 	 28.270000 	 970.000000 	 1.000000 
1.000000 	 54.220000 	 28.470000 	 980.000000 	 1.000000 
1.000000 	 54.150000 	 28.720000 	 990.000000 	 1.000000 
1.000000 	 54.150000 	 29.000000 	 1000.000000 	 1.000000 
1.000000 	 54.230000 	 29.410000 	 1010.000000 	 1.000000 
1.000000 	 54.340000 	 29.950000 	 1020.000000 	 1.000000 
1.000000 	 54.550000 	 30.590000 	 1030.000000 	 1.000000 
1.000000 	 54.800000 	 31.430000 	 1040.000000 	 1.000000 
1.000000 	 55.030000 	 32.430000 	 1050.000000 	 1.000000 
1.000000 	 55.130000 	 33.550000 	 1060.000000 	 1.000000 
1.000000 	 55.130000 	 34.320000 	 1070.000000 	 1.000000 
1.000000 	 55.130000 	 34.790000 	 1080.000000 	 1.000000 
1.000000 	 55.060000 	 35.050000 	 1090.000000 	 1.000000 
1.000000 	 54.970000 	 35.120000 	 1100.000000 	 1.000000 
1.000000 	 54.970000 	 35.120000 	 1110.000000 	 1.000000 
1.000000 	 54.880000 	 35.120000 	 1120.000000 	 1.000000 
1.000000 	 54.830000 	 34.790000 	 1130.000000 	 1.000000 
1.000000 	 54.750000 	 34.310000 	 1140.000000 	 1.000000 
1.000000 	 54.750000 	 33.720000 	 1150.000000 	 1.000000 
1.000000 	 54.880000 	 32.930000 	 1160.000000 	 1.000000 
1.000000 	 55.100000 	 32.000000 	 1170.000000 	 1.000000 
1.000000 	 55.380000 	 31.070000 	 1180.000000 	 1.000000 
1.000000 	 55.660000 	 30.240000 	 1190.000000 	 1.000000 
1.000000 	 55.980000 	 29.480000 	 1200.000000 	 1.000000 
1.000000 	 56.310000 	 28.950000 	 1210.000000 	 1.000000 
1.000000 	 56.710000 	 28.580000 	 1220.000000 	 1.000000 
1.000000 	 57.130000 	 28.310000 	 1230.000000 	 1.000000 
1.000000 	 57.550000 	 28.260000 	 1240.000000 	 1.000000 
1.000000 	 57.930000 	 28.390000 	 1250.000000 	 1.000000 
1.000000 	 58.140000 	 28.650000 	 1260.000000 	 1.000000 
1.000000 	 58.240000 	 28.940000 	 1270.000000 	 1.000000 
1.000000 	 58.240000 	 29.220000 	 1280.000000 	 1.000000 
1.000000 	 58.100000 	 29.490000 	 1290.000000 	 1.000000 
1.000000 	 57.820000 	 29.720000 	 1300.000000 	 1.000000 
