stroke_id	 x	 y	 time	 is_writing
1.000000 	 246.740349 	 618.964942 	 0.000000 	 1.000000 
1.000000 	 247.712821 	 619.472667 	 112.000000 	 1.000000 
1.000000 	 248.876022 	 620.030579 	 128.000000 	 1.000000 
1.000000 	 250.316153 	 620.918364 	 144.000000 	 1.000000 
1.000000 	 252.189472 	 622.563282 	 160.000000 	 1.000000 
1.000000 	 254.707027 	 625.435782 	 176.000000 	 1.000000 
1.000000 	 258.084595 	 629.925853 	 192.000000 	 1.000000 
1.000000 	 262.474763 	 636.255084 	 208.000000 	 1.000000 
1.000000 	 267.912769 	 644.449129 	 224.000000 	 1.000000 
1.000000 	 274.299594 	 654.361321 	 240.000000 	 1.000000 
1.000000 	 281.424121 	 665.722569 	 256.000000 	 1.000000 
1.000000 	 289.009083 	 678.195374 	 272.000000 	 1.000000 
1.000000 	 296.761412 	 691.419507 	 288.000000 	 1.000000 
1.000000 	 304.413003 	 705.045197 	 304.000000 	 1.000000 
1.000000 	 311.745974 	 718.754232 	 320.000000 	 1.000000 
1.000000 	 318.602799 	 732.271306 	 336.000000 	 1.000000 
1.000000 	 324.884936 	 745.368265 	 352.000000 	 1.000000 
1.000000 	 330.544515 	 757.862137 	 368.000000 	 1.000000 
1.000000 	 335.583335 	 769.523830 	 400.000000 	 1.000000 
1.000000 	 340.127960 	 779.366152 	 416.000000 	 1.000000 
1.000000 	 344.564140 	 784.489981 	 432.000000 	 1.000000 
1.000000 	 349.467571 	 780.761358 	 448.000000 	 1.000000 
1.000000 	 355.333053 	 765.342744 	 464.000000 	 1.000000 
1.000000 	 362.366505 	 738.377802 	 480.000000 	 1.000000 
1.000000 	 370.426980 	 702.659080 	 496.000000 	 1.000000 
1.000000 	 379.077856 	 662.182396 	 512.000000 	 1.000000 
1.000000 	 387.709223 	 620.771184 	 528.000000 	 1.000000 
1.000000 	 395.686106 	 581.306591 	 544.000000 	 1.000000 
1.000000 	 402.470545 	 545.542942 	 560.000000 	 1.000000 
1.000000 	 407.688451 	 514.276434 	 576.000000 	 1.000000 
1.000000 	 411.143739 	 487.645491 	 592.000000 	 1.000000 
1.000000 	 412.799526 	 465.424045 	 608.000000 	 1.000000 
1.000000 	 412.746896 	 447.245559 	 640.000000 	 1.000000 
1.000000 	 411.174330 	 432.744094 	 656.000000 	 1.000000 
1.000000 	 408.342834 	 421.622822 	 672.000000 	 1.000000 
1.000000 	 404.566585 	 413.669121 	 688.000000 	 1.000000 
1.000000 	 400.196667 	 408.736318 	 704.000000 	 1.000000 
1.000000 	 395.605341 	 406.709340 	 720.000000 	 1.000000 
1.000000 	 391.169019 	 407.467429 	 736.000000 	 1.000000 
1.000000 	 387.248210 	 410.852487 	 752.000000 	 1.000000 
1.000000 	 384.160783 	 416.647038 	 784.000000 	 1.000000 
1.000000 	 382.143757 	 424.562126 	 800.000000 	 1.000000 
1.000000 	 381.307688 	 434.234612 	 816.000000 	 1.000000 
1.000000 	 381.608190 	 445.234889 	 832.000000 	 1.000000 
1.000000 	 382.868862 	 457.085554 	 848.000000 	 1.000000 
1.000000 	 384.864263 	 469.289265 	 864.000000 	 1.000000 
1.000000 	 387.424692 	 481.366871 	 880.000000 	 1.000000 
1.000000 	 390.500784 	 492.909208 	 896.000000 	 1.000000 
1.000000 	 394.150361 	 503.632240 	 912.000000 	 1.000000 
1.000000 	 398.462637 	 513.406037 	 1024.000000 	 1.000000 
1.000000 	 403.472913 	 522.235131 	 1040.000000 	 1.000000 
2.000000 	 439.128967 	 931.118938 	 1712.000000 	 1.000000 
2.000000 	 439.127036 	 931.120022 	 1728.000000 	 1.000000 
2.000000 	 438.765104 	 931.350916 	 1760.000000 	 1.000000 
2.000000 	 437.647518 	 931.231562 	 1776.000000 	 1.000000 
2.000000 	 436.672433 	 928.109289 	 1792.000000 	 1.000000 
2.000000 	 437.242504 	 921.302013 	 1808.000000 	 1.000000 
2.000000 	 441.305310 	 912.816685 	 1824.000000 	 1.000000 
2.000000 	 449.349166 	 906.079403 	 1840.000000 	 1.000000 
2.000000 	 459.649962 	 904.835155 	 1856.000000 	 1.000000 
2.000000 	 470.092217 	 909.772061 	 1872.000000 	 1.000000 
2.000000 	 479.110123 	 918.256958 	 1904.000000 	 1.000000 
2.000000 	 485.549876 	 927.636222 	 1920.000000 	 1.000000 
2.000000 	 489.020353 	 936.462135 	 1936.000000 	 1.000000 
2.000000 	 489.805419 	 944.205278 	 1952.000000 	 1.000000 
2.000000 	 488.472117 	 950.758080 	 1968.000000 	 1.000000 
2.000000 	 485.609147 	 956.134224 	 1984.000000 	 1.000000 
2.000000 	 481.750313 	 960.349230 	 2000.000000 	 1.000000 
