stroke_id	 x	 y	 time	 is_writing
1.000000 	 362.920933 	 683.871225 	 64.000000 	 1.000000 
1.000000 	 371.865137 	 670.826644 	 64.000000 	 1.000000 
1.000000 	 388.759052 	 646.803885 	 64.000000 	 1.000000 
1.000000 	 407.853858 	 620.564988 	 96.000000 	 1.000000 
1.000000 	 426.198865 	 596.212039 	 128.000000 	 1.000000 
1.000000 	 443.482231 	 574.002005 	 128.000000 	 1.000000 
1.000000 	 461.126365 	 551.973635 	 160.000000 	 1.000000 
1.000000 	 478.774449 	 530.552813 	 160.000000 	 1.000000 
1.000000 	 495.104876 	 511.300488 	 192.000000 	 1.000000 
1.000000 	 509.284684 	 495.010510 	 192.000000 	 1.000000 
1.000000 	 521.144324 	 481.644656 	 224.000000 	 1.000000 
1.000000 	 530.922949 	 470.741637 	 224.000000 	 1.000000 
1.000000 	 539.034086 	 461.704714 	 256.000000 	 1.000000 
1.000000 	 545.923865 	 453.946233 	 288.000000 	 1.000000 
1.000000 	 551.990461 	 446.965309 	 288.000000 	 1.000000 
1.000000 	 557.535995 	 440.399244 	 320.000000 	 1.000000 
1.000000 	 562.742976 	 434.051232 	 320.000000 	 1.000000 
1.000000 	 567.676988 	 427.884689 	 352.000000 	 1.000000 
1.000000 	 572.313883 	 421.984230 	 352.000000 	 1.000000 
1.000000 	 576.582072 	 416.506362 	 384.000000 	 1.000000 
1.000000 	 580.407421 	 411.675337 	 416.000000 	 1.000000 
1.000000 	 583.750900 	 407.878879 	 448.000000 	 1.000000 
1.000000 	 586.632673 	 405.817404 	 448.000000 	 1.000000 
1.000000 	 589.141696 	 406.538267 	 480.000000 	 1.000000 
1.000000 	 591.438806 	 411.225836 	 512.000000 	 1.000000 
1.000000 	 593.759847 	 420.810591 	 512.000000 	 1.000000 
1.000000 	 596.405901 	 435.606115 	 544.000000 	 1.000000 
1.000000 	 599.697248 	 455.157675 	 544.000000 	 1.000000 
1.000000 	 603.882737 	 478.327920 	 576.000000 	 1.000000 
1.000000 	 609.020007 	 503.485922 	 576.000000 	 1.000000 
1.000000 	 614.937161 	 528.791077 	 608.000000 	 1.000000 
1.000000 	 621.427578 	 552.739791 	 608.000000 	 1.000000 
1.000000 	 628.464017 	 574.689686 	 640.000000 	 1.000000 
1.000000 	 636.080006 	 594.828898 	 672.000000 	 1.000000 
1.000000 	 644.134957 	 613.652741 	 672.000000 	 1.000000 
1.000000 	 652.311942 	 631.488730 	 704.000000 	 1.000000 
1.000000 	 660.255609 	 648.369154 	 704.000000 	 1.000000 
1.000000 	 667.663583 	 664.129797 	 736.000000 	 1.000000 
1.000000 	 674.315822 	 678.540601 	 736.000000 	 1.000000 
1.000000 	 680.082128 	 691.394041 	 768.000000 	 1.000000 
1.000000 	 684.920159 	 702.553201 	 768.000000 	 1.000000 
1.000000 	 688.862218 	 711.973080 	 800.000000 	 1.000000 
1.000000 	 691.993189 	 719.702125 	 800.000000 	 1.000000 
1.000000 	 694.426358 	 725.868284 	 832.000000 	 1.000000 
1.000000 	 696.283037 	 730.655183 	 864.000000 	 1.000000 
1.000000 	 697.678674 	 734.275140 	 896.000000 	 1.000000 
