stroke_id	 x	 y	 time	 is_writing
1.000000 	 378.185982 	 1008.004184 	 0.000000 	 1.000000 
1.000000 	 386.773994 	 1001.605641 	 91.000000 	 1.000000 
1.000000 	 399.649786 	 991.850912 	 124.000000 	 1.000000 
1.000000 	 418.288518 	 977.327936 	 141.000000 	 1.000000 
1.000000 	 443.573801 	 956.947660 	 156.000000 	 1.000000 
1.000000 	 474.934327 	 930.843658 	 174.000000 	 1.000000 
1.000000 	 510.997953 	 898.930963 	 191.000000 	 1.000000 
1.000000 	 551.198846 	 858.942850 	 208.000000 	 1.000000 
1.000000 	 594.294171 	 810.890069 	 224.000000 	 1.000000 
1.000000 	 633.230469 	 766.187280 	 257.000000 	 1.000000 
2.000000 	 809.422868 	 1196.379253 	 430.000000 	 1.000000 
2.000000 	 808.849928 	 1200.186136 	 474.000000 	 1.000000 
2.000000 	 795.491638 	 1194.589798 	 491.000000 	 1.000000 
2.000000 	 765.401728 	 1165.854005 	 508.000000 	 1.000000 
2.000000 	 722.240911 	 1113.025487 	 524.000000 	 1.000000 
2.000000 	 671.946969 	 1042.140058 	 541.000000 	 1.000000 
2.000000 	 620.298235 	 961.092404 	 558.000000 	 1.000000 
2.000000 	 570.983409 	 876.747649 	 574.000000 	 1.000000 
2.000000 	 525.785659 	 794.076580 	 591.000000 	 1.000000 
2.000000 	 486.215984 	 717.821147 	 608.000000 	 1.000000 
