stroke_id	 x	 y	 time	 is_writing
1.000000 	 379.050972 	 1055.787155 	 0.000000 	 1.000000 
1.000000 	 378.970726 	 1053.464117 	 64.000000 	 1.000000 
1.000000 	 378.803662 	 1049.656244 	 128.000000 	 1.000000 
1.000000 	 378.482164 	 1044.009714 	 128.000000 	 1.000000 
1.000000 	 378.004198 	 1036.106005 	 128.000000 	 1.000000 
1.000000 	 377.541423 	 1025.282397 	 128.000000 	 1.000000 
1.000000 	 377.391109 	 1010.727523 	 192.000000 	 1.000000 
1.000000 	 377.797642 	 991.869364 	 192.000000 	 1.000000 
1.000000 	 378.827372 	 968.661326 	 192.000000 	 1.000000 
1.000000 	 380.384296 	 941.581537 	 192.000000 	 1.000000 
1.000000 	 382.405552 	 911.679951 	 256.000000 	 1.000000 
1.000000 	 385.040874 	 880.778851 	 256.000000 	 1.000000 
1.000000 	 388.416923 	 851.321898 	 256.000000 	 1.000000 
1.000000 	 392.332413 	 825.649528 	 256.000000 	 1.000000 
1.000000 	 396.443036 	 805.333368 	 320.000000 	 1.000000 
1.000000 	 400.581768 	 791.031744 	 320.000000 	 1.000000 
1.000000 	 404.830884 	 782.558172 	 320.000000 	 1.000000 
1.000000 	 409.466875 	 778.880001 	 320.000000 	 1.000000 
1.000000 	 414.892573 	 778.182403 	 384.000000 	 1.000000 
1.000000 	 421.501038 	 778.249721 	 384.000000 	 1.000000 
1.000000 	 429.461392 	 777.139844 	 384.000000 	 1.000000 
1.000000 	 438.561762 	 773.793657 	 384.000000 	 1.000000 
1.000000 	 448.250592 	 768.219029 	 448.000000 	 1.000000 
1.000000 	 457.857126 	 761.200270 	 448.000000 	 1.000000 
1.000000 	 466.829939 	 753.781725 	 448.000000 	 1.000000 
1.000000 	 474.849753 	 746.831770 	 512.000000 	 1.000000 
