stroke_id	 x	 y	 time	 is_writing
1.000000 	 682.174326 	 1450.238388 	 0.000000 	 1.000000 
1.000000 	 676.263983 	 1442.192989 	 32.000000 	 1.000000 
1.000000 	 670.019086 	 1436.100947 	 32.000000 	 1.000000 
1.000000 	 664.848951 	 1428.443312 	 64.000000 	 1.000000 
1.000000 	 661.327824 	 1414.604809 	 96.000000 	 1.000000 
1.000000 	 659.279153 	 1392.200426 	 96.000000 	 1.000000 
1.000000 	 658.366755 	 1361.795716 	 128.000000 	 1.000000 
1.000000 	 657.968062 	 1325.840056 	 128.000000 	 1.000000 
1.000000 	 657.267137 	 1286.980310 	 160.000000 	 1.000000 
1.000000 	 656.128203 	 1246.815946 	 160.000000 	 1.000000 
1.000000 	 655.798863 	 1205.841293 	 192.000000 	 1.000000 
1.000000 	 658.537216 	 1164.355535 	 192.000000 	 1.000000 
1.000000 	 666.430920 	 1123.423536 	 224.000000 	 1.000000 
1.000000 	 680.276652 	 1084.991824 	 224.000000 	 1.000000 
1.000000 	 699.293314 	 1051.042158 	 256.000000 	 1.000000 
1.000000 	 721.863853 	 1022.722071 	 288.000000 	 1.000000 
1.000000 	 746.548017 	 1000.328361 	 288.000000 	 1.000000 
1.000000 	 772.501337 	 983.859723 	 320.000000 	 1.000000 
1.000000 	 799.309897 	 973.432864 	 320.000000 	 1.000000 
1.000000 	 826.722505 	 969.468133 	 352.000000 	 1.000000 
1.000000 	 854.516093 	 972.796453 	 352.000000 	 1.000000 
1.000000 	 882.390150 	 984.337155 	 384.000000 	 1.000000 
1.000000 	 909.819108 	 1004.222959 	 384.000000 	 1.000000 
1.000000 	 936.091177 	 1031.246676 	 416.000000 	 1.000000 
1.000000 	 960.055239 	 1061.313075 	 416.000000 	 1.000000 
1.000000 	 977.533530 	 1075.841841 	 448.000000 	 1.000000 
1.000000 	 991.945851 	 1074.824620 	 448.000000 	 1.000000 
1.000000 	 1008.260615 	 1074.557676 	 480.000000 	 1.000000 
