stroke_id	 x	 y	 time	 is_writing
1.000000 	 274.653916 	 887.976625 	 54.000000 	 1.000000 
1.000000 	 279.428337 	 887.850300 	 70.000000 	 1.000000 
1.000000 	 285.154075 	 887.851937 	 87.000000 	 1.000000 
1.000000 	 291.821536 	 887.995722 	 103.000000 	 1.000000 
1.000000 	 299.350297 	 888.282178 	 120.000000 	 1.000000 
1.000000 	 307.597374 	 888.704613 	 137.000000 	 1.000000 
1.000000 	 316.376806 	 889.253618 	 153.000000 	 1.000000 
1.000000 	 325.483433 	 889.918431 	 170.000000 	 1.000000 
1.000000 	 334.714390 	 890.686531 	 186.000000 	 1.000000 
1.000000 	 343.884500 	 891.543318 	 219.000000 	 1.000000 
1.000000 	 352.834701 	 892.472615 	 236.000000 	 1.000000 
1.000000 	 361.434738 	 893.457632 	 252.000000 	 1.000000 
1.000000 	 369.582281 	 894.481692 	 258.000000 	 1.000000 
2.000000 	 445.906641 	 862.035427 	 335.000000 	 1.000000 
2.000000 	 445.896611 	 860.012981 	 368.000000 	 1.000000 
2.000000 	 445.881653 	 857.151243 	 384.000000 	 1.000000 
2.000000 	 445.859871 	 853.259329 	 401.000000 	 1.000000 
2.000000 	 445.828783 	 848.153626 	 417.000000 	 1.000000 
2.000000 	 445.785203 	 841.671715 	 434.000000 	 1.000000 
2.000000 	 445.725184 	 833.685414 	 450.000000 	 1.000000 
2.000000 	 445.644033 	 824.111539 	 467.000000 	 1.000000 
2.000000 	 445.536441 	 812.919312 	 483.000000 	 1.000000 
2.000000 	 445.396753 	 800.133828 	 499.000000 	 1.000000 
2.000000 	 445.219336 	 785.835487 	 516.000000 	 1.000000 
2.000000 	 444.999045 	 770.155715 	 533.000000 	 1.000000 
2.000000 	 444.731692 	 753.269621 	 549.000000 	 1.000000 
2.000000 	 444.414436 	 735.386286 	 566.000000 	 1.000000 
2.000000 	 444.149059 	 716.561169 	 582.000000 	 1.000000 
2.000000 	 444.592865 	 695.765656 	 599.000000 	 1.000000 
2.000000 	 445.483047 	 672.887418 	 616.000000 	 1.000000 
2.000000 	 445.957250 	 648.699471 	 632.000000 	 1.000000 
2.000000 	 445.453083 	 624.060463 	 648.000000 	 1.000000 
2.000000 	 443.816095 	 599.696221 	 665.000000 	 1.000000 
2.000000 	 441.154672 	 576.133319 	 682.000000 	 1.000000 
2.000000 	 437.685830 	 553.721293 	 698.000000 	 1.000000 
2.000000 	 433.642109 	 532.691206 	 715.000000 	 1.000000 
3.000000 	 320.870254 	 443.958248 	 781.000000 	 1.000000 
3.000000 	 308.526377 	 441.793428 	 797.000000 	 1.000000 
3.000000 	 291.108338 	 441.418688 	 814.000000 	 1.000000 
3.000000 	 271.515472 	 444.425029 	 830.000000 	 1.000000 
3.000000 	 252.352927 	 450.969540 	 847.000000 	 1.000000 
3.000000 	 235.221507 	 460.122784 	 863.000000 	 1.000000 
3.000000 	 220.746805 	 470.610815 	 880.000000 	 1.000000 
3.000000 	 208.998661 	 481.400198 	 896.000000 	 1.000000 
3.000000 	 199.869071 	 491.942433 	 913.000000 	 1.000000 
3.000000 	 193.209495 	 502.098838 	 929.000000 	 1.000000 
3.000000 	 188.803617 	 511.886317 	 946.000000 	 1.000000 
3.000000 	 186.321994 	 521.230109 	 962.000000 	 1.000000 
3.000000 	 185.252789 	 529.047267 	 987.000000 	 1.000000 
