stroke_id x y time is_writing
0 80 239 0 1
0 81 237 96 1
0 82 235 120 1
0 83 233 133 1
0 84 230 162 1
0 85 228 178 1
0 86 225 189 1
0 86 223 201 1
0 87 221 221 1
0 88 218 237 1
0 89 216 249 1
0 89 214 265 1
0 89 212 281 1
0 90 210 289 1
0 90 208 306 1
0 91 206 319 1
0 92 203 332 1
0 93 201 348 1
0 94 199 357 1
0 95 196 371 1
0 96 194 387 1
0 96 192 397 1
0 97 190 408 1
0 98 187 423 1
0 98 185 435 1
0 99 182 455 1
0 100 180 465 1
0 100 178 476 1
0 101 176 491 1
0 102 174 502 1
0 103 171 515 1
0 104 169 527 1
0 105 166 547 1
0 105 163 564 1
0 106 161 580 1
0 107 159 593 1
0 107 157 608 1
0 108 155 620 1
0 108 152 633 1
0 109 150 645 1
0 110 148 664 1
0 110 146 680 1
0 110 144 693 1
0 111 141 716 1
0 112 139 745 1
0 112 137 765 1
0 113 135 781 1
0 113 133 801 1
0 114 131 829 1
0 115 129 845 1
0 115 126 889 1
0 116 124 913 1
0 117 122 965 1
0 118 120 1034 1
0 118 122 1115 1
0 118 124 1131 1
0 119 126 1147 1
0 119 128 1167 1
0 120 130 1191 1
0 120 132 1211 1
0 121 134 1231 1
0 121 137 1255 1
0 122 139 1276 1
0 123 141 1293 1
0 123 144 1311 1
0 124 146 1329 1
0 124 148 1348 1
0 125 150 1366 1
0 125 153 1386 1
0 126 157 1405 1
0 127 159 1424 1
0 128 162 1444 1
0 128 164 1463 1
0 129 168 1483 1
0 129 171 1504 1
0 129 173 1524 1
0 129 175 1544 1
0 129 177 1565 1
0 130 179 1589 1
0 131 182 1610 1
0 131 184 1631 1
0 132 187 1653 1
0 133 189 1674 1
0 133 191 1702 1
0 134 196 1725 1
0 135 198 1747 1
0 135 200 1771 1
0 135 205 1794 1
0 136 207 1817 1
0 136 211 1840 1
0 136 213 1863 1
0 137 216 1888 1
0 138 218 1912 1
0 138 220 1936 1
0 138 223 1960 1
0 139 225 1984 1
0 139 227 2008 1
0 139 229 2040 1
0 139 231 2077 1
0 140 233 2108 1
0 140 235 2137 1
0 140 237 2162 1
0 141 240 2205 1
0 139 238 2322 1
0 138 236 2347 1
0 136 235 2374 1
0 134 233 2400 1
0 132 232 2426 1
0 131 230 2453 1
0 129 228 2479 1
0 127 226 2507 1
0 123 222 2534 1
0 121 221 2561 1
0 118 217 2592 1
0 115 215 2620 1
0 113 213 2648 1
0 108 211 2677 1
0 106 210 2705 1
0 102 206 2734 1
0 99 203 2763 1
0 96 202 2792 1
0 92 198 2821 1
0 89 196 2853 1
0 86 194 2884 1
0 83 191 2915 1
0 79 189 2946 1
0 76 185 2977 1
0 71 181 3008 1
0 69 179 3039 1
0 65 178 3070 1
0 61 175 3105 1
0 59 174 3136 1
0 56 171 3167 1
0 52 168 3200 1
0 51 166 3239 1
0 49 165 3283 1
0 48 163 3315 1
0 47 161 3387 1
0 49 162 3433 1
0 54 162 3466 1
0 58 161 3500 1
0 62 162 3535 1
0 66 163 3569 1
0 70 163 3603 1
0 77 164 3637 1
0 83 164 3672 1
0 90 163 3707 1
0 94 163 3743 1
0 101 164 3778 1
0 105 164 3814 1
0 110 165 3850 1
0 116 166 3886 1
0 120 165 3922 1
0 124 166 3957 1
0 131 166 3994 1
0 136 166 4030 1
0 142 167 4070 1
0 149 165 4107 1
0 155 164 4144 1
0 160 163 4181 1
0 164 163 4218 1
0 168 162 4257 1
0 170 162 4294 1
0 174 163 4332 1
0 176 162 4369 1
0 179 162 4407 1
0 181 163 4447 1
0 183 163 4538 1
0 185 163 4635 1
0 184 165 4732 1
0 177 169 4773 1
0 171 173 4814 1
0 164 177 4855 1
0 157 181 4896 1
0 151 186 4937 1
0 145 191 4978 1
0 139 195 5019 1
0 132 200 5060 1
0 128 203 5101 1
0 122 207 5143 1
0 117 212 5184 1
0 112 216 5226 1
0 107 219 5268 1
0 103 222 5310 1
0 101 224 5351 1
0 99 226 5394 1
0 95 229 5438 1
0 93 229 5481 1
0 91 231 5523 1
0 89 232 5568 1
0 87 233 5569 1
0 85 234 5612 1
0 83 235 5657 1
0 81 237 5700 1
0 79 238 5743 1
0 77 240 5787 1
0 75 241 5831 1
