stroke_id x y time is_writing
0 104 143 0 1
0 106 142 24 1
0 108 141 39 1
0 111 142 52 1
0 113 141 61 1
0 116 141 68 1
0 118 141 76 1
0 120 142 84 1
0 123 142 92 1
0 126 141 100 1
0 129 142 108 1
0 132 142 117 1
0 135 142 124 1
0 138 143 133 1
0 141 143 140 1
0 143 143 152 1
0 146 142 165 1
0 148 142 180 1
0 148 144 241 1
0 147 146 269 1
0 146 149 281 1
0 146 152 293 1
0 145 154 302 1
0 145 157 313 1
0 145 162 323 1
0 146 169 334 1
0 146 174 344 1
0 146 183 355 1
0 146 192 366 1
0 146 198 377 1
0 146 201 378 1
0 147 210 389 1
0 147 213 401 1
0 148 218 402 1
0 148 223 414 1
0 149 228 426 1
0 150 233 439 1
0 150 236 451 1
0 150 242 464 1
0 150 245 478 1
0 151 248 492 1
0 151 250 513 1
0 149 252 569 1
0 147 251 585 1
0 144 251 599 1
0 140 251 613 1
0 138 251 628 1
0 132 249 642 1
0 124 249 658 1
0 115 249 674 1
0 112 248 689 1
0 109 247 690 1
0 103 248 706 1
0 100 248 722 1
0 97 248 738 1
