stroke_id	 x	 y	 time	 is_writing
1.000000 	 559.000000 	 1641.000000 	 0.000000 	 1.000000 
1.000000 	 558.000000 	 1634.000000 	 28.000000 	 1.000000 
1.000000 	 556.000000 	 1588.000000 	 44.000000 	 1.000000 
1.000000 	 546.000000 	 1393.000000 	 76.000000 	 1.000000 
1.000000 	 543.000000 	 1268.000000 	 92.000000 	 1.000000 
1.000000 	 539.000000 	 1108.000000 	 128.000000 	 1.000000 
1.000000 	 535.000000 	 1091.000000 	 144.000000 	 1.000000 
1.000000 	 499.000000 	 1198.000000 	 196.000000 	 1.000000 
1.000000 	 497.000000 	 1395.000000 	 228.000000 	 1.000000 
1.000000 	 519.000000 	 1575.000000 	 264.000000 	 1.000000 
1.000000 	 531.000000 	 1639.000000 	 296.000000 	 1.000000 
1.000000 	 537.000000 	 1619.000000 	 332.000000 	 1.000000 
1.000000 	 551.000000 	 1604.000000 	 348.000000 	 1.000000 
1.000000 	 674.000000 	 1537.000000 	 396.000000 	 1.000000 
1.000000 	 720.000000 	 1521.000000 	 412.000000 	 1.000000 
1.000000 	 816.000000 	 1598.000000 	 464.000000 	 1.000000 
1.000000 	 827.000000 	 1646.000000 	 480.000000 	 1.000000 
1.000000 	 828.000000 	 1735.000000 	 532.000000 	 1.000000 
1.000000 	 827.000000 	 1737.000000 	 548.000000 	 1.000000 
1.000000 	 806.000000 	 1632.000000 	 600.000000 	 1.000000 
1.000000 	 782.000000 	 1536.000000 	 616.000000 	 1.000000 
1.000000 	 753.000000 	 1268.000000 	 668.000000 	 1.000000 
1.000000 	 749.000000 	 1189.000000 	 684.000000 	 1.000000 
1.000000 	 744.000000 	 1089.000000 	 732.000000 	 1.000000 
1.000000 	 743.000000 	 1095.000000 	 748.000000 	 1.000000 
1.000000 	 723.000000 	 1170.000000 	 804.000000 	 1.000000 
