stroke_id	 x	 y	 time	 is_writing
1.000000 	 550.000000 	 1075.000000 	 0.000000 	 1.000000 
1.000000 	 548.000000 	 1080.000000 	 32.000000 	 1.000000 
1.000000 	 515.000000 	 1121.000000 	 64.000000 	 1.000000 
1.000000 	 469.000000 	 1109.000000 	 96.000000 	 1.000000 
1.000000 	 454.000000 	 1085.000000 	 128.000000 	 1.000000 
1.000000 	 447.000000 	 1060.000000 	 144.000000 	 1.000000 
1.000000 	 448.000000 	 1035.000000 	 160.000000 	 1.000000 
1.000000 	 456.000000 	 1022.000000 	 176.000000 	 1.000000 
1.000000 	 472.000000 	 1018.000000 	 192.000000 	 1.000000 
1.000000 	 497.000000 	 1026.000000 	 208.000000 	 1.000000 
1.000000 	 517.000000 	 1042.000000 	 224.000000 	 1.000000 
1.000000 	 533.000000 	 1063.000000 	 240.000000 	 1.000000 
1.000000 	 544.000000 	 1081.000000 	 256.000000 	 1.000000 
1.000000 	 550.000000 	 1094.000000 	 272.000000 	 1.000000 
1.000000 	 552.000000 	 1100.000000 	 288.000000 	 1.000000 
1.000000 	 553.000000 	 1102.000000 	 304.000000 	 1.000000 
1.000000 	 556.000000 	 1088.000000 	 320.000000 	 1.000000 
1.000000 	 559.000000 	 1057.000000 	 336.000000 	 1.000000 
1.000000 	 560.000000 	 1016.000000 	 352.000000 	 1.000000 
1.000000 	 562.000000 	 958.000000 	 368.000000 	 1.000000 
1.000000 	 564.000000 	 917.000000 	 384.000000 	 1.000000 
1.000000 	 566.000000 	 885.000000 	 400.000000 	 1.000000 
1.000000 	 567.000000 	 867.000000 	 416.000000 	 1.000000 
1.000000 	 566.000000 	 855.000000 	 432.000000 	 1.000000 
1.000000 	 564.000000 	 850.000000 	 464.000000 	 1.000000 
2.000000 	 515.000000 	 957.000000 	 608.000000 	 1.000000 
2.000000 	 537.000000 	 966.000000 	 624.000000 	 1.000000 
2.000000 	 596.000000 	 992.000000 	 656.000000 	 1.000000 
2.000000 	 606.000000 	 999.000000 	 672.000000 	 1.000000 
