stroke_id	 x	 y	 time	 is_writing
1.000000 	 414.000000 	 648.000000 	 0.000000 	 1.000000 
1.000000 	 408.000000 	 648.000000 	 24.000000 	 1.000000 
1.000000 	 400.000000 	 648.000000 	 40.000000 	 1.000000 
1.000000 	 389.000000 	 648.000000 	 56.000000 	 1.000000 
1.000000 	 375.000000 	 648.000000 	 72.000000 	 1.000000 
1.000000 	 360.000000 	 648.000000 	 88.000000 	 1.000000 
1.000000 	 348.000000 	 648.000000 	 104.000000 	 1.000000 
1.000000 	 340.000000 	 648.000000 	 120.000000 	 1.000000 
1.000000 	 331.000000 	 647.000000 	 136.000000 	 1.000000 
1.000000 	 323.000000 	 643.000000 	 152.000000 	 1.000000 
1.000000 	 317.000000 	 633.000000 	 168.000000 	 1.000000 
1.000000 	 316.000000 	 624.000000 	 184.000000 	 1.000000 
1.000000 	 318.000000 	 612.000000 	 208.000000 	 1.000000 
1.000000 	 332.000000 	 596.000000 	 224.000000 	 1.000000 
1.000000 	 351.000000 	 582.000000 	 240.000000 	 1.000000 
1.000000 	 375.000000 	 571.000000 	 256.000000 	 1.000000 
1.000000 	 394.000000 	 562.000000 	 272.000000 	 1.000000 
1.000000 	 407.000000 	 556.000000 	 288.000000 	 1.000000 
1.000000 	 419.000000 	 548.000000 	 304.000000 	 1.000000 
1.000000 	 428.000000 	 541.000000 	 320.000000 	 1.000000 
1.000000 	 432.000000 	 533.000000 	 336.000000 	 1.000000 
1.000000 	 433.000000 	 526.000000 	 352.000000 	 1.000000 
1.000000 	 426.000000 	 518.000000 	 376.000000 	 1.000000 
1.000000 	 411.000000 	 509.000000 	 392.000000 	 1.000000 
1.000000 	 389.000000 	 503.000000 	 408.000000 	 1.000000 
1.000000 	 366.000000 	 498.000000 	 424.000000 	 1.000000 
1.000000 	 353.000000 	 496.000000 	 440.000000 	 1.000000 
1.000000 	 340.000000 	 495.000000 	 456.000000 	 1.000000 
1.000000 	 331.000000 	 495.000000 	 472.000000 	 1.000000 
1.000000 	 327.000000 	 495.000000 	 496.000000 	 1.000000 
