stroke_id	 x	 y	 time	 is_writing
1.000000 	 483.000000 	 813.000000 	 0.000000 	 1.000000 
1.000000 	 487.000000 	 788.000000 	 48.000000 	 1.000000 
1.000000 	 492.000000 	 749.000000 	 48.000000 	 1.000000 
1.000000 	 498.000000 	 651.000000 	 80.000000 	 1.000000 
1.000000 	 499.000000 	 619.000000 	 96.000000 	 1.000000 
1.000000 	 496.000000 	 601.000000 	 128.000000 	 1.000000 
1.000000 	 493.000000 	 606.000000 	 144.000000 	 1.000000 
1.000000 	 487.000000 	 622.000000 	 176.000000 	 1.000000 
1.000000 	 479.000000 	 656.000000 	 176.000000 	 1.000000 
1.000000 	 466.000000 	 741.000000 	 224.000000 	 1.000000 
1.000000 	 462.000000 	 784.000000 	 240.000000 	 1.000000 
1.000000 	 460.000000 	 829.000000 	 272.000000 	 1.000000 
1.000000 	 466.000000 	 835.000000 	 288.000000 	 1.000000 
1.000000 	 515.000000 	 840.000000 	 320.000000 	 1.000000 
1.000000 	 546.000000 	 840.000000 	 336.000000 	 1.000000 
1.000000 	 576.000000 	 838.000000 	 352.000000 	 1.000000 
1.000000 	 601.000000 	 836.000000 	 368.000000 	 1.000000 
1.000000 	 616.000000 	 835.000000 	 400.000000 	 1.000000 
