stroke_id	 x	 y	 time	 is_writing
1.000000 	 750.000000 	 1628.000000 	 0.000000 	 1.000000 
1.000000 	 749.000000 	 1627.000000 	 24.000000 	 1.000000 
1.000000 	 736.000000 	 1599.000000 	 60.000000 	 1.000000 
1.000000 	 705.000000 	 1533.000000 	 78.000000 	 1.000000 
1.000000 	 627.000000 	 1267.000000 	 128.000000 	 1.000000 
1.000000 	 618.000000 	 1213.000000 	 144.000000 	 1.000000 
1.000000 	 639.000000 	 1208.000000 	 174.000000 	 1.000000 
1.000000 	 885.000000 	 1607.000000 	 268.000000 	 1.000000 
1.000000 	 884.000000 	 1607.000000 	 280.000000 	 1.000000 
1.000000 	 868.000000 	 1595.000000 	 330.000000 	 1.000000 
1.000000 	 854.000000 	 1560.000000 	 348.000000 	 1.000000 
1.000000 	 814.000000 	 1425.000000 	 380.000000 	 1.000000 
1.000000 	 798.000000 	 1356.000000 	 396.000000 	 1.000000 
1.000000 	 779.000000 	 1252.000000 	 456.000000 	 1.000000 
2.000000 	 503.000000 	 1438.000000 	 572.000000 	 1.000000 
2.000000 	 506.000000 	 1441.000000 	 600.000000 	 1.000000 
2.000000 	 558.000000 	 1458.000000 	 632.000000 	 1.000000 
2.000000 	 650.000000 	 1464.000000 	 650.000000 	 1.000000 
2.000000 	 1012.000000 	 1450.000000 	 700.000000 	 1.000000 
2.000000 	 1092.000000 	 1451.000000 	 716.000000 	 1.000000 
2.000000 	 1084.000000 	 1451.000000 	 736.000000 	 1.000000 
2.000000 	 556.000000 	 1247.000000 	 840.000000 	 1.000000 
2.000000 	 554.000000 	 1248.000000 	 868.000000 	 1.000000 
2.000000 	 561.000000 	 1254.000000 	 902.000000 	 1.000000 
2.000000 	 593.000000 	 1268.000000 	 920.000000 	 1.000000 
2.000000 	 980.000000 	 1326.000000 	 968.000000 	 1.000000 
2.000000 	 1091.000000 	 1334.000000 	 992.000000 	 1.000000 
