stroke_id	 x	 y	 time	 is_writing
1.000000 	 419.000000 	 597.000000 	 0.000000 	 1.000000 
1.000000 	 419.000000 	 597.000000 	 32.000000 	 1.000000 
1.000000 	 419.000000 	 650.000000 	 64.000000 	 1.000000 
1.000000 	 417.000000 	 714.000000 	 64.000000 	 1.000000 
1.000000 	 417.000000 	 779.000000 	 96.000000 	 1.000000 
1.000000 	 414.000000 	 819.000000 	 96.000000 	 1.000000 
1.000000 	 412.000000 	 855.000000 	 128.000000 	 1.000000 
1.000000 	 409.000000 	 870.000000 	 128.000000 	 1.000000 
1.000000 	 407.000000 	 868.000000 	 160.000000 	 1.000000 
1.000000 	 407.000000 	 847.000000 	 160.000000 	 1.000000 
1.000000 	 409.000000 	 799.000000 	 192.000000 	 1.000000 
1.000000 	 414.000000 	 717.000000 	 192.000000 	 1.000000 
1.000000 	 424.000000 	 648.000000 	 224.000000 	 1.000000 
1.000000 	 430.000000 	 598.000000 	 224.000000 	 1.000000 
1.000000 	 434.000000 	 568.000000 	 256.000000 	 1.000000 
1.000000 	 437.000000 	 567.000000 	 256.000000 	 1.000000 
1.000000 	 440.000000 	 568.000000 	 288.000000 	 1.000000 
1.000000 	 445.000000 	 580.000000 	 288.000000 	 1.000000 
1.000000 	 449.000000 	 633.000000 	 320.000000 	 1.000000 
1.000000 	 452.000000 	 691.000000 	 320.000000 	 1.000000 
1.000000 	 453.000000 	 750.000000 	 352.000000 	 1.000000 
1.000000 	 462.000000 	 787.000000 	 352.000000 	 1.000000 
1.000000 	 475.000000 	 809.000000 	 384.000000 	 1.000000 
1.000000 	 487.000000 	 813.000000 	 384.000000 	 1.000000 
1.000000 	 491.000000 	 812.000000 	 416.000000 	 1.000000 
1.000000 	 497.000000 	 800.000000 	 416.000000 	 1.000000 
1.000000 	 502.000000 	 772.000000 	 448.000000 	 1.000000 
1.000000 	 503.000000 	 730.000000 	 480.000000 	 1.000000 
1.000000 	 506.000000 	 699.000000 	 480.000000 	 1.000000 
1.000000 	 508.000000 	 685.000000 	 512.000000 	 1.000000 
1.000000 	 509.000000 	 694.000000 	 512.000000 	 1.000000 
1.000000 	 516.000000 	 709.000000 	 544.000000 	 1.000000 
1.000000 	 536.000000 	 738.000000 	 544.000000 	 1.000000 
1.000000 	 569.000000 	 772.000000 	 576.000000 	 1.000000 
1.000000 	 602.000000 	 800.000000 	 576.000000 	 1.000000 
1.000000 	 631.000000 	 822.000000 	 608.000000 	 1.000000 
1.000000 	 645.000000 	 828.000000 	 608.000000 	 1.000000 
1.000000 	 655.000000 	 830.000000 	 640.000000 	 1.000000 
1.000000 	 661.000000 	 827.000000 	 640.000000 	 1.000000 
1.000000 	 669.000000 	 807.000000 	 672.000000 	 1.000000 
1.000000 	 677.000000 	 781.000000 	 672.000000 	 1.000000 
1.000000 	 684.000000 	 748.000000 	 704.000000 	 1.000000 
1.000000 	 691.000000 	 716.000000 	 704.000000 	 1.000000 
1.000000 	 700.000000 	 693.000000 	 736.000000 	 1.000000 
