stroke_id x y time is_writing
0 77 140 0 1
0 77 140 10 1
0 77 140 20 1
0 77 140 30 1
0 78 142 40 1
0 78 146 50 1
0 78 152 60 1
0 78 160 70 1
0 78 170 80 1
0 78 180 90 1
0 78 190 100 1
0 78 199 110 1
0 78 207 120 1
0 78 213 130 1
0 79 218 140 1
0 79 222 150 1
0 79 225 160 1
0 79 227 170 1
0 79 228 180 1
0 80 228 190 1
0 81 228 200 1
0 83 227 210 1
0 85 225 220 1
0 87 223 230 1
0 89 221 240 1
0 91 218 250 1
0 92 216 260 1
0 94 215 270 1
0 95 213 280 1
0 97 212 290 1
0 98 211 300 1
0 100 211 310 1
0 101 211 320 1
0 104 212 330 1
0 107 213 340 1
0 111 214 350 1
0 116 216 360 1
0 122 218 370 1
0 129 220 380 1
0 136 221 390 1
0 144 222 400 1
0 152 222 410 1
0 159 222 420 1
0 165 220 430 1
0 170 218 440 1
0 174 214 450 1
0 177 210 460 1
0 178 204 470 1
0 178 197 480 1
0 178 190 490 1
0 177 182 500 1
0 175 173 510 1
0 174 164 520 1
0 172 156 530 1
0 171 148 540 1
0 169 142 550 1
0 168 136 560 1
0 166 131 570 1
0 165 127 580 1
0 164 124 590 1
0 162 122 600 1
0 161 120 610 1
0 159 120 620 1
0 157 119 630 1
0 156 119 640 1
0 154 119 650 1
0 153 119 660 1
0 151 120 670 1
0 149 122 680 1
0 147 124 690 1
0 144 127 700 1
0 140 128 710 1
0 136 130 720 1
0 130 132 730 1
0 125 133 740 1
0 119 135 750 1
0 114 137 760 1
0 110 138 770 1
0 105 140 780 1
0 101 141 790 1
0 98 142 800 1
0 94 142 810 1
0 91 143 820 1
0 89 144 830 1
0 87 145 840 1
