stroke_id x y time is_writing
0 55 243 0 1
0 55 242 10 1
0 56 242 20 1
0 56 241 30 1
0 56 240 40 1
0 57 239 50 1
0 57 238 60 1
0 57 237 70 1
0 57 236 80 1
0 58 236 90 1
0 58 235 100 1
0 58 234 110 1
0 58 234 120 1
0 59 233 130 1
0 59 232 140 1
0 59 230 150 1
0 59 229 160 1
0 60 227 170 1
0 60 226 180 1
0 61 224 190 1
0 61 223 200 1
0 61 221 210 1
0 62 220 220 1
0 62 219 230 1
0 63 217 240 1
0 63 216 250 1
0 64 214 260 1
0 64 212 270 1
0 65 210 280 1
0 65 208 290 1
0 66 206 300 1
0 67 204 310 1
0 67 202 320 1
0 68 201 330 1
0 69 199 340 1
0 69 198 350 1
0 70 197 360 1
0 70 196 370 1
0 70 195 380 1
0 70 194 390 1
0 70 193 400 1
0 71 193 410 1
0 71 191 420 1
0 72 190 430 1
0 73 188 440 1
0 74 186 450 1
0 75 184 460 1
0 76 182 470 1
0 77 179 480 1
0 78 176 490 1
0 79 174 500 1
0 80 171 510 1
0 81 169 520 1
0 81 167 530 1
0 82 165 540 1
0 82 163 550 1
0 82 162 560 1
0 83 160 570 1
0 83 159 580 1
0 83 158 590 1
0 84 156 600 1
0 84 155 610 1
0 84 155 620 1
0 84 154 630 1
0 85 152 640 1
0 86 151 650 1
0 86 150 660 1
0 87 149 670 1
0 87 148 680 1
0 87 147 690 1
0 87 146 700 1
0 87 146 710 1
0 87 145 720 1
0 87 145 730 1
0 88 144 740 1
0 88 144 750 1
0 88 143 760 1
0 88 142 770 1
0 89 141 780 1
0 89 140 790 1
0 89 139 800 1
0 90 138 810 1
0 91 136 820 1
0 91 135 830 1
0 92 134 840 1
0 92 132 850 1
0 93 131 860 1
0 93 130 870 1
0 93 129 880 1
0 94 128 890 1
0 94 127 900 1
0 95 126 910 1
0 95 126 920 1
0 95 125 930 1
0 95 125 940 1
0 96 124 950 1
0 96 124 960 1
0 96 123 970 1
0 96 122 980 1
0 96 122 990 1
0 96 121 1000 1
0 96 120 1010 1
0 96 120 1020 1
0 96 120 1030 1
0 96 119 1040 1
0 97 119 1050 1
0 97 119 1060 1
0 97 119 1070 1
0 97 119 1080 1
0 98 119 1090 1
0 98 120 1100 1
0 99 121 1110 1
0 100 123 1120 1
0 101 124 1130 1
0 102 126 1140 1
0 102 127 1150 1
0 102 128 1160 1
0 103 129 1170 1
0 103 129 1180 1
0 102 129 1190 1
0 102 130 1200 1
0 102 130 1210 1
0 103 130 1220 1
0 103 130 1230 1
0 103 130 1240 1
0 103 130 1250 1
0 103 130 1260 1
0 103 130 1270 1
0 104 131 1280 1
0 104 131 1290 1
0 105 131 1300 1
0 105 132 1310 1
0 106 132 1320 1
0 106 133 1330 1
0 107 133 1340 1
0 107 134 1350 1
0 108 134 1360 1
0 109 135 1370 1
0 109 136 1380 1
0 110 137 1390 1
0 111 138 1400 1
0 112 140 1410 1
0 113 142 1420 1
0 115 144 1430 1
0 116 147 1440 1
0 118 149 1450 1
0 119 150 1460 1
0 120 151 1470 1
0 121 152 1480 1
0 121 152 1490 1
0 122 153 1500 1
0 123 154 1510 1
0 124 156 1520 1
0 125 158 1530 1
0 127 160 1540 1
0 130 163 1550 1
0 132 166 1560 1
0 135 168 1570 1
0 137 170 1580 1
0 139 171 1590 1
0 140 173 1600 1
0 141 174 1610 1
0 142 176 1620 1
0 143 177 1630 1
0 144 178 1640 1
0 144 179 1650 1
0 145 180 1660 1
0 146 181 1670 1
0 147 182 1680 1
0 147 183 1690 1
0 148 184 1700 1
0 148 185 1710 1
0 149 185 1720 1
0 149 186 1730 1
0 150 187 1740 1
0 151 187 1750 1
0 151 188 1760 1
0 152 189 1770 1
0 152 189 1780 1
0 153 190 1790 1
0 154 191 1800 1
0 154 192 1810 1
0 155 193 1820 1
0 156 193 1830 1
0 156 194 1840 1
0 157 195 1850 1
0 157 196 1860 1
0 158 197 1870 1
0 159 198 1880 1
0 160 199 1890 1
0 161 200 1900 1
0 163 202 1910 1
0 164 204 1920 1
0 165 205 1930 1
0 165 206 1940 1
0 166 207 1950 1
0 166 208 1960 1
0 166 208 1970 1
0 166 209 1980 1
0 167 209 1990 1
0 167 209 2000 1
0 167 209 2010 1
0 167 210 2020 1
0 168 210 2030 1
0 168 211 2040 1
0 169 211 2050 1
0 170 212 2060 1
0 171 213 2070 1
0 171 214 2080 1
0 172 215 2090 1
0 172 215 2100 1
0 173 216 2110 1
0 173 217 2120 1
0 174 218 2130 1
0 174 219 2140 1
0 176 220 2150 1
0 177 222 2160 1
0 179 224 2170 1
0 180 226 2180 1
0 181 227 2190 1
0 181 227 2200 1
0 181 228 2210 1
0 181 228 2220 1
0 181 228 2230 1
0 182 229 2240 1
0 182 229 2250 1
0 182 229 2260 1
0 182 230 2270 1
0 182 231 2280 1
0 183 231 2290 1
0 183 232 2300 1
0 183 232 2310 1
0 183 233 2320 1
0 183 233 2330 1
