stroke_id x y time is_writing
0 93 142 0 1
0 93 142 10 1
0 93 142 20 1
0 93 142 30 1
0 94 141 40 1
0 94 141 50 1
0 95 140 60 1
0 97 140 70 1
0 98 139 80 1
0 99 138 90 1
0 100 137 100 1
0 101 137 110 1
0 102 137 120 1
0 103 137 130 1
0 103 137 140 1
0 104 137 150 1
0 105 137 160 1
0 106 137 170 1
0 107 138 180 1
0 107 138 190 1
0 108 138 200 1
0 108 138 210 1
0 109 139 220 1
0 109 139 230 1
0 110 139 240 1
0 110 140 250 1
0 110 141 260 1
0 110 142 270 1
0 110 142 280 1
0 111 143 290 1
0 111 144 300 1
0 112 145 310 1
0 112 146 320 1
0 112 147 330 1
0 112 148 340 1
0 112 149 350 1
0 113 150 360 1
0 113 152 370 1
0 113 153 380 1
0 113 154 390 1
0 113 156 400 1
0 113 157 410 1
0 114 158 420 1
0 114 160 430 1
0 114 162 440 1
0 114 164 450 1
0 114 166 460 1
0 114 168 470 1
0 114 171 480 1
0 114 173 490 1
0 114 176 500 1
0 114 179 510 1
0 114 181 520 1
0 114 184 530 1
0 114 186 540 1
0 114 187 550 1
0 113 189 560 1
0 113 190 570 1
0 114 191 580 1
0 115 192 590 1
0 116 193 600 1
0 117 194 610 1
0 117 195 620 1
0 118 196 630 1
0 119 198 640 1
0 120 200 650 1
0 122 201 660 1
0 124 202 670 1
0 125 203 680 1
0 126 203 690 1
0 128 203 700 1
0 129 203 710 1
0 129 203 720 1
0 130 203 730 1
0 130 203 740 1
0 131 203 750 1
0 132 203 760 1
0 132 203 770 1
0 133 203 780 1
0 133 203 790 1
0 133 203 800 1
0 134 203 810 1
0 134 203 820 1
0 134 203 830 1
0 134 203 840 1
0 134 203 850 1
0 134 203 860 1
0 134 203 870 1
0 134 203 880 1
0 133 203 890 1
0 133 204 900 1
0 133 205 910 1
0 133 205 920 1
0 132 206 930 1
0 132 206 940 1
0 132 207 950 1
0 131 207 960 1
0 131 208 970 1
0 130 208 980 1
0 130 209 990 1
0 129 209 1000 1
0 128 211 1010 1
0 127 212 1020 1
0 127 214 1030 1
0 127 214 1040 1
0 127 215 1050 1
0 126 215 1060 1
0 126 216 1070 1
0 126 217 1080 1
0 126 218 1090 1
0 125 219 1100 1
0 125 220 1110 1
0 125 221 1120 1
0 124 222 1130 1
0 124 223 1140 1
0 124 223 1150 1
0 124 224 1160 1
0 124 224 1170 1
0 124 224 1180 1
0 124 225 1190 1
0 124 225 1200 1
0 124 226 1210 1
0 124 226 1220 1
0 124 227 1230 1
0 123 228 1240 1
0 123 230 1250 1
0 123 231 1260 1
0 123 232 1270 1
0 123 233 1280 1
0 123 235 1290 1
0 123 237 1300 1
0 122 238 1310 1
0 122 240 1320 1
0 121 242 1330 1
0 121 244 1340 1
0 120 246 1350 1
0 119 247 1360 1
0 119 248 1370 1
0 118 249 1380 1
0 118 249 1390 1
0 118 249 1400 1
0 117 250 1410 1
0 117 250 1420 1
0 117 251 1430 1
0 116 252 1440 1
0 115 254 1450 1
0 114 255 1460 1
0 113 257 1470 1
0 113 257 1480 1
0 112 258 1490 1
0 112 258 1500 1
0 111 258 1510 1
0 108 257 1520 1
0 104 256 1530 1
0 100 255 1540 1
0 95 254 1550 1
0 92 253 1560 1
0 88 251 1570 1
0 86 250 1580 1
0 84 248 1590 1
0 83 246 1600 1
0 82 244 1610 1
0 81 242 1620 1
0 81 240 1630 1
0 81 239 1640 1
0 81 238 1650 1
0 81 237 1660 1
0 81 235 1670 1
0 81 234 1680 1
0 81 234 1690 1
0 81 233 1700 1
0 81 233 1710 1
0 82 233 1720 1
