stroke_id x y time is_writing
0 106 131 0 1
0 106 131 10 1
0 108 131 20 1
0 109 130 30 1
0 111 130 40 1
0 113 129 50 1
0 116 128 60 1
0 119 128 70 1
0 121 127 80 1
0 124 127 90 1
0 127 126 100 1
0 129 126 110 1
0 131 126 120 1
0 133 126 130 1
0 135 127 140 1
0 137 128 150 1
0 138 130 160 1
0 139 132 170 1
0 140 135 180 1
0 141 139 190 1
0 142 144 200 1
0 143 149 210 1
0 144 154 220 1
0 145 160 230 1
0 147 166 240 1
0 149 172 250 1
0 151 177 260 1
0 152 182 270 1
0 154 187 280 1
0 155 191 290 1
0 157 195 300 1
0 157 197 310 1
0 158 200 320 1
0 159 202 330 1
0 159 203 340 1
0 159 204 350 1
0 158 205 360 1
0 155 206 370 1
0 151 206 380 1
0 146 206 390 1
0 141 206 400 1
0 135 207 410 1
0 130 207 420 1
0 126 207 430 1
0 122 207 440 1
0 119 207 450 1
0 117 207 460 1
0 116 208 470 1
